,time,x,y,z,Latitude,Longitude
3636,36.36045938,-2.825799942,-3.549099922,-3.171200037,23.767249,90.354318
3637,36.37045469,-4.955199718,-5.264899731,-3.29189992,23.767865,90.353765
3638,36.38045625,-5.65199995,-6.437999725,-2.974099874,23.767551,90.35437
3639,36.3903375,-4.541399956,-6.384399891,-2.77609992,23.766956,90.353671
3640,36.40045469,-3.934000015,-5.815099716,-2.539499998,23.767272,90.353817
3641,36.41045781,-3.680299997,-5.210299969,-2.468799829,23.766664,90.353622
3642,36.42045469,-3.576399803,-4.829699993,-3.07249999,23.767102,90.354173
3643,36.43045156,-3.141000032,-4.441999912,-4.49669981,23.766429,90.35423
3644,36.44045313,-2.66779995,-3.871099949,-5.333899975,23.767311,90.354542
3645,36.45049688,-2.25639987,-3.445099831,-6.269599915,23.767407,90.353528
3646,36.46046094,-1.5898,-3.493899822,-6.569499969,23.767596,90.354439
3647,36.47045313,-1.015499949,-3.606699944,-6.473099709,23.767337,90.3537
3648,36.48045469,-0.444099993,-3.588699818,-6.241600037,23.767174,90.35363
3649,36.49049531,0.158399999,-3.482299805,-5.574599743,23.767304,90.353953
3650,36.50045312,0.843499958,-3.414599895,-4.763299942,23.76706,90.353273
3651,36.51045781,1.323799968,-3.022199869,-3.96239996,23.76682,90.353181
3652,36.52049688,1.620999932,-2.045699835,-2.671099901,23.76685,90.35336
3653,36.53045312,2.049599886,-0.784099996,-1.975899935,23.767645,90.353468
3654,36.54045469,2.703399897,0.698399961,-2.620100021,23.76708,90.353797
3655,36.55049531,3.226300001,3.126699924,-4.054999828,23.767924,90.354186
3656,36.56045781,3.155499935,6.684000015,-5.525899887,23.767509,90.354378
3657,36.57049375,2.30099988,9.479899406,-5.56469965,23.766797,90.354014
3658,36.58045469,1.532699943,11.12899971,-5.35010004,23.767104,90.354069
3659,36.59045312,0.813299954,13.29920006,-4.016699791,23.767071,90.354436
3660,36.60049688,0.729299963,15.77629948,-0.546999991,23.7672,90.353977
3661,36.61045469,-0.4639,17.6765995,6.136499882,23.767273,90.353834
3662,36.62045313,0.070299998,16.93179893,8.940599442,23.767531,90.354166
3663,36.63045312,0.837199986,13.47480011,10.68900013,23.766916,90.353841
3664,36.64049688,1.962299943,8.159199715,10.95259953,23.767353,90.353877
3665,36.65045313,3.084100008,2.782299995,10.47559929,23.767398,90.353927
3666,36.66046719,3.257200003,-0.662899971,8.984199524,23.768121,90.353609
3667,36.67045469,3.072899818,-3.129099846,6.21119976,23.766869,90.353852
3668,36.68045312,2.275300026,-4.616300106,2.542399883,23.767389,90.353655
3669,36.69045469,0.9472,-4.661799908,-0.52639997,23.767993,90.353631
3670,36.70045469,0.468799979,-4.348899841,-1.944999933,23.767127,90.353401
3671,36.71046563,0.45569998,-4.317199707,-2.722599983,23.76796,90.354205
3672,36.72045469,0.068599999,-3.974900007,-3.635699987,23.767989,90.353499
3673,36.73045313,-0.486499995,-3.294499874,-4.154699802,23.767322,90.353851
3674,36.74049688,-0.625,-2.578699827,-3.834199905,23.766773,90.353958
3675,36.75045469,-0.538999975,-1.396499991,-2.7579,23.767225,90.354602
3676,36.76046562,-0.726599991,0.895999968,-0.82919997,23.76706,90.354236
3677,36.77045469,-1.450599909,4.442699909,1.270399928,23.7675,90.35363
3678,36.78049688,-1.176900029,6.542099953,3.477799892,23.767399,90.353216
3679,36.79045469,-0.925099969,6.609200001,3.913899899,23.767206,90.353801
3680,36.80045313,0.018299999,5.422399998,2.186199903,23.767147,90.353856
3681,36.81046562,1.706499934,3.419799805,0.350299984,23.767478,90.353818
3682,36.82049688,2.432100058,1.695500016,0.930999994,23.767935,90.353616
3683,36.83045469,2.233099937,0.871999979,2.363399982,23.76723,90.353858
3684,36.84045312,1.961899996,1.247200012,2.483199835,23.767157,90.353905
3685,36.85045469,2.622999907,2.452399969,0.789900005,23.7675,90.354155
3686,36.86049844,3.832799911,3.312799931,-1.054999948,23.768128,90.353873
3687,36.87045469,5.156799793,3.365799904,-1.70449996,23.767697,90.353648
3688,36.88045469,5.885499954,2.790299892,-0.87409997,23.767321,90.353917
3689,36.89045469,6.196699619,1.723500013,0.427399993,23.766929,90.354661
3690,36.90049531,5.809499741,0.798500001,1.066900015,23.766673,90.354579
3691,36.91046094,4.470999718,0.0337,0.364099979,23.767536,90.353902
3692,36.92045156,2.454399824,-0.757999957,-1.33949995,23.767528,90.35392
3693,36.93045469,-0.251100004,-0.97299999,-3.230799913,23.766508,90.35337
3694,36.94049688,-2.690299988,-0.67689997,-4.618299961,23.766976,90.353481
3695,36.95045469,-3.218899965,-0.680000007,-4.835499763,23.767155,90.354296
3696,36.96046094,-2.245599985,-0.8398,-4.366799831,23.767534,90.353159
3697,36.97045313,-2.144099951,-1.098399997,-4.234200001,23.767534,90.353343
3698,36.98049688,-2.978699923,-1.735799909,-4.523600101,23.76733,90.35322
3699,36.99045312,-4.215499878,-2.98149991,-4.579499722,23.76786,90.354382
3700,37.00045469,-4.652699947,-4.396699905,-3.75819993,23.767278,90.353204
3701,37.01046094,-4.254600048,-4.541699886,-2.152499914,23.76728,90.353374
3702,37.02045469,-2.875099897,-2.679499865,-0.695299983,23.767449,90.353635
3703,37.03045312,-1.552699924,-0.0184,-0.189099997,23.76713,90.354103
3704,37.04045156,-0.931199968,0.483999997,-1.120199919,23.767125,90.353676
3705,37.05045469,-1.360999942,-0.753499985,-3.250599861,23.767571,90.353285
3706,37.06046094,-1.977799892,-1.770499945,-5.63079977,23.767179,90.353985
3707,37.07045156,-1.660099983,-2.430099964,-5.276400089,23.767309,90.353671
3708,37.08045313,-1.371999979,-3.32799983,-3.775099993,23.766943,90.354596
3709,37.09045156,-1.314599991,-3.984299898,-2.703699827,23.767601,90.353243
3710,37.10045469,-0.89349997,-4.574599743,-2.786099911,23.767313,90.354185
3711,37.11046094,-1.019099951,-5.312599659,-2.439499855,23.766902,90.35315
3712,37.12049844,-1.691999912,-5.8822999,-1.642399907,23.767261,90.354009
3713,37.13045469,-2.381000042,-5.364099979,-1.119099975,23.766877,90.353518
3714,37.14045156,-1.763700008,-3.86500001,0.162199989,23.767549,90.353958
3715,37.15045469,0.224999994,-2.673399925,1.354200006,23.766632,90.353149
3716,37.16050156,1.854499936,-2.599599838,-0.456199974,23.767548,90.354102
3717,37.17045312,2.58130002,-2.740599871,-2.991799831,23.767414,90.353722
3718,37.18045469,1.915099978,-1.531599998,-4.442500114,23.766797,90.354257
3719,37.19049688,0.796899974,0.714299977,-4.731499672,23.767787,90.353163
3720,37.20045469,0.147,3.126600027,-4.24090004,23.767681,90.353415
3721,37.21045781,0.098099999,5.238100052,-2.391899824,23.767075,90.353399
3722,37.22045469,1.038999915,5.425499916,-0.76730001,23.767503,90.354036
3723,37.23049375,2.222300053,3.728199959,-0.666399956,23.767413,90.352879
3724,37.24045312,2.555199862,1.544399977,-1.952799916,23.767162,90.354194
3725,37.25045469,1.766299963,-0.469899982,-3.061100006,23.767438,90.354462
3726,37.26045781,0.350099981,-1.824499965,-3.496899843,23.76711,90.354419
3727,37.27049531,-0.454999983,-2.474799871,-4.379899979,23.767121,90.353891
3728,37.28045312,-0.369299978,-2.47939992,-3.664899826,23.767311,90.353801
3729,37.29045469,-0.119199999,-0.882999957,0.672199965,23.767174,90.354746
3730,37.30045313,1.872799993,1.763099909,5.710700035,23.76728,90.353935
3731,37.31049688,5.039700031,3.795300007,5.887899876,23.767593,90.353587
3732,37.32045312,6.779099941,4.971999645,1.832899928,23.767684,90.353288
3733,37.33045313,4.113299847,6.58739996,-3.012899876,23.766947,90.35327
3734,37.34045312,0.160599992,7.026000023,-2.830199957,23.766537,90.353958
3735,37.35049375,-3.267999887,6.098700047,0.484499991,23.76711,90.354212
3736,37.36045625,-4.296099663,4.058799744,2.964699984,23.767513,90.354579
3737,37.37045469,-2.08769989,1.196399927,2.611599922,23.767292,90.353861
3738,37.38045312,0.0876,-0.552399993,1.861299992,23.767347,90.353494
3739,37.39045469,1.383399963,-1.034099936,1.45480001,23.767705,90.354131
3740,37.40045313,2.276900053,-0.596899986,0.528499961,23.766961,90.354213
3741,37.41046406,2.469599962,0.74909997,0.079300001,23.767231,90.353097
3742,37.42045156,2.370699883,2.666199923,0.857199967,23.767777,90.353558
3743,37.43045469,2.636600018,3.719599962,2.421200037,23.767317,90.354533
3744,37.44045313,2.525699854,3.724599838,3.167500019,23.767757,90.354025
3745,37.45045156,1.519999981,3.797599792,2.505599976,23.76715,90.353465
3746,37.46046563,0.935000002,3.64289999,0.987699985,23.767769,90.354457
3747,37.47045313,0.833599985,3.2020998,0.657400012,23.766777,90.35394
3748,37.48045625,0.514899969,2.994699955,1.941799998,23.767651,90.354651
3749,37.49045469,0.421900004,2.51789999,2.920699835,23.766728,90.353766
3750,37.50045469,0.886699975,1.197199941,3.042699814,23.767448,90.353602
3751,37.51046406,0.872399986,-0.144999996,2.811300039,23.767175,90.354202
3752,37.52045469,-0.048,-0.794499993,2.000400066,23.766931,90.353236
3753,37.53045156,-1.12650001,-0.813799977,0.283299983,23.767731,90.35463
3754,37.54045313,-2.245199919,-0.334199995,-2.939800024,23.768026,90.353608
3755,37.55045469,-3.019399881,-0.037099998,-6.438299656,23.766942,90.35378
3756,37.56045469,-2.763099909,0.064800002,-7.757999897,23.767807,90.353821
3757,37.57045312,-1.965499997,0.701099992,-6.827600002,23.767268,90.353869
3758,37.58045313,-1.361199975,2.654000044,-5.435599804,23.767106,90.354634
3759,37.59049375,-1.206900001,5.141599655,-2.714799881,23.766746,90.354345
3760,37.60045312,0.362199992,6.786799908,1.995700002,23.767541,90.354423
3761,37.61046562,4.304899693,5.77519989,7.670300007,23.766868,90.353839
3762,37.62045469,8.978199959,2.11439991,10.94219971,23.767933,90.35415
3763,37.63049531,10.04879951,-0.807899952,10.54329967,23.76713,90.35407
3764,37.64045156,7.710799694,-2.323899984,7.339999676,23.767107,90.353872
3765,37.65045156,4.683499813,-3.182399988,2.466399908,23.767573,90.353865
3766,37.66045781,1.355000019,-2.960500002,-3.138599873,23.767323,90.35374
3767,37.67045156,-1.582199931,-1.705799937,-6.868199825,23.767604,90.35328
3768,37.68049531,-2.984400034,-0.625699997,-6.34499979,23.766997,90.353578
3769,37.69045313,-2.298699856,-0.318199992,-3.509500027,23.767524,90.353454
3770,37.70045312,-0.871599972,-0.371199995,-1.467099905,23.766375,90.353856
3771,37.71046094,0.17019999,-0.315799981,-2.09739995,23.767182,90.353848
3772,37.72049531,-0.068499997,0.250999987,-4.507899761,23.767184,90.354161
3773,37.73045469,-1.123999953,1.006299973,-6.229399681,23.76781,90.354505
3774,37.74045469,-1.870599985,1.526199937,-5.214999676,23.766807,90.353006
3775,37.75045312,-1.890499949,1.216799974,-1.869300008,23.767253,90.353823
3776,37.76050312,-0.725499988,0.298999995,-0.204699993,23.76709,90.353873
3777,37.77045156,-0.157899991,-0.565999985,0.542299986,23.766811,90.353984
3778,37.78045469,-0.210199997,-1.879399896,1.446699977,23.76759,90.35408
3779,37.7901875,-0.575100005,-3.028599977,1.440799952,23.767761,90.35369
3780,37.80045469,-1.03610003,-2.463399887,0.284199983,23.767724,90.353735
3781,37.81045938,-0.974399984,-0.805399954,-1.048499942,23.767569,90.354148
3782,37.82045312,-0.777999997,0.509299994,-2.177899837,23.767222,90.353902
3783,37.83049375,-0.862100005,0.717599988,-2.928799868,23.767623,90.354479
3784,37.84045156,-1.266299963,-0.514100015,-2.780999899,23.766621,90.354433
3785,37.85045469,-1.770599961,-2.49029994,-2.065299988,23.766821,90.354179
3786,37.8604625,-2.080999851,-2.802399874,-2.000099897,23.767284,90.353927
3787,37.87045156,-1.316200018,-1.945499897,-1.929799914,23.76756,90.354068
3788,37.88045312,-0.734399974,-2.349099874,-1.749499917,23.767093,90.354098
3789,37.89045312,-1.755800009,-3.223599911,-1.767099977,23.76763,90.354464
3790,37.90045156,-2.138399839,-3.780399799,-2.009799957,23.766607,90.353603
3791,37.91046094,-1.775200009,-4.104599953,-2.3118999,23.767086,90.353506
3792,37.92045469,-1.877099991,-4.235599995,-3.366699934,23.767325,90.353538
3793,37.93049531,-2.856999874,-4.578499794,-4.348700047,23.767483,90.354095
3794,37.94045469,-3.558599949,-5.047399998,-3.952499866,23.767029,90.354666
3795,37.95045312,-3.726899862,-4.78550005,-1.580299973,23.767898,90.353401
3796,37.96046094,-2.525399923,-4.109600067,-0.690400004,23.766772,90.353272
3797,37.97045156,-0.818699956,-3.112999916,-0.429800004,23.766832,90.353067
3798,37.98049688,0.674199998,-2.197799921,-1.40929997,23.767102,90.353537
3799,37.99045469,1.601199985,-1.089900017,-2.960700035,23.767626,90.354268
3800,38.00045312,1.68629992,0.433499992,-3.456699848,23.766425,90.353752
3801,38.01045625,0.960399985,2.280099869,-2.601699829,23.766931,90.354454
3802,38.02049375,0.61619997,3.808899879,-1.320299983,23.766683,90.353427
3803,38.03045469,0.723399997,4.528100014,-0.795099974,23.767102,90.353303
3804,38.04045156,1.372799993,3.935499907,-1.398800015,23.767245,90.353829
3805,38.05045156,1.567099929,2.661799908,-1.972899914,23.76766,90.354174
3806,38.06049844,0.808799982,1.355399966,-2.156999826,23.767185,90.352907
3807,38.07045156,-0.439099997,0.398900002,-2.432499886,23.767252,90.354012
3808,38.08045313,-1.27699995,0.122999996,-2.060299873,23.767131,90.353726
3809,38.09045469,-1.288900018,0.483599991,-0.201399997,23.767284,90.353547
3810,38.10049688,-0.099999994,1.16110003,1.381500006,23.766456,90.35408
3811,38.11045625,1.76789999,1.637300014,0.551299989,23.767349,90.354004
3812,38.12045469,2.751899958,1.780200005,-1.693199992,23.767177,90.353993
3813,38.13045469,2.632599831,1.808599949,-3.716799974,23.767058,90.353853
3814,38.14049688,2.344599962,1.968499899,-2.851099968,23.767115,90.35321
3815,38.15045156,1.504599929,2.980899811,0.093499996,23.767278,90.353863
3816,38.16045625,0.147499993,4.472799778,5.613899708,23.767042,90.353889
3817,38.17045312,0.953499973,4.705499649,6.65899992,23.767234,90.35419
3818,38.18045469,1.992599964,3.803799868,4.504399776,23.767244,90.353751
3819,38.19049688,1.421700001,2.682199955,1.326599956,23.76726,90.353858
3820,38.20059844,0.048999999,1.679899931,-0.195599988,23.767018,90.353362
3821,38.21060469,-1.13409996,0.731299996,-0.0033,23.766734,90.353707
3822,38.22045313,-1.294399977,-0.031999998,-0.1215,23.767061,90.354498
3823,38.23045313,-0.755099952,-0.486000001,-0.074000001,23.767366,90.353938
3824,38.24045312,0.335099995,-0.126299992,0.44479999,23.767112,90.35364
3825,38.25045469,1.322899938,0.742899954,1.682799935,23.767154,90.353928
3826,38.26046406,1.565299988,2.195499897,2.093799829,23.76666,90.353247
3827,38.27045156,1.565400004,3.465499878,2.825700045,23.767205,90.35389
3828,38.28045469,1.906599998,3.582099915,3.591799974,23.767098,90.353285
3829,38.29045469,1.732899904,3.436399937,3.861999989,23.767195,90.353905
3830,38.30045469,1.30979991,2.841699839,4.423099995,23.767535,90.353424
3831,38.31046563,0.602999985,1.782099962,4.702600002,23.767574,90.353675
3832,38.32045312,-0.504099965,1.149999976,3.929099798,23.767212,90.353945
3833,38.33045469,-1.799299955,0.981700003,1.172699928,23.767378,90.353574
3834,38.34045156,-2.299499989,1.010800004,-2.89049983,23.767102,90.354714
3835,38.35045156,-1.307199955,1.221599936,-6.464699745,23.767268,90.353871
3836,38.36045469,0.0026,1.546000004,-7.072899818,23.766985,90.353225
3837,38.37049531,0.3583,2.281399965,-4.9447999,23.766585,90.353914
3838,38.38045312,0.488700002,3.021899939,-0.873899996,23.767484,90.353676
3839,38.39045469,1.25669992,3.210700035,3.439499855,23.767395,90.354375
3840,38.40045469,2.409600019,2.5625,5.42840004,23.76736,90.354526
3841,38.41045625,3.041999817,1.77579999,3.691699982,23.767732,90.353467
3842,38.42049688,2.735800028,1.402499914,0.252599984,23.767126,90.35337
3843,38.43045156,1.706699967,1.566699982,-2.431900024,23.76725,90.353746
3844,38.44045469,0.40109998,1.925599933,-3.407599926,23.76724,90.354173
3845,38.45045156,-0.364299983,1.581799984,-2.554499865,23.767139,90.353845
3846,38.4605,-0.0082,0.160099998,-1.397599936,23.766928,90.353656
3847,38.47045313,0.992599964,-1.570500016,-0.613499999,23.767485,90.353788
3848,38.48045469,1.781299949,-2.717000008,-0.231600001,23.76697,90.353669
3849,38.49045469,1.546399951,-2.699499846,-0.629099965,23.76724,90.353559
3850,38.50049375,0.20979999,-1.606899977,-1.502900004,23.767452,90.353351
3851,38.51045625,-0.798900008,-0.145199999,-2.01699996,23.767108,90.353749
3852,38.52045469,-1.025900006,0.927999973,-1.454699993,23.767191,90.353743
3853,38.53045469,-0.8477,1.357299924,-0.0123,23.766579,90.353983
3854,38.54049688,-0.318100005,1.181200027,1.15199995,23.767182,90.353614
3855,38.55045469,0.602099955,0.729299963,1.234499931,23.767119,90.35382
3856,38.56046094,0.725199997,0.560400009,0.290600002,23.767041,90.353426
3857,38.57045312,0.170099989,0.763300002,-1.611799955,23.767381,90.354033
3858,38.58045469,-0.049899999,1.032400012,-3.334800005,23.766517,90.353863
3859,38.59049688,-0.598500013,1.138499975,-3.524999857,23.767252,90.353851
3860,38.60045469,-1.081499934,0.486699998,-2.458899975,23.766793,90.3536
3861,38.61045938,-0.866599977,-0.371699989,-1.575299978,23.76762,90.354091
3862,38.62045313,-0.279799998,-0.848800004,-0.803599954,23.767373,90.353964
3863,38.63045156,-0.684399962,-1.186200023,-0.385099977,23.767672,90.353553
3864,38.64045156,-0.983699977,-1.439799905,-0.383699983,23.766649,90.353513
3865,38.65045156,-1.260800004,-1.571499944,-0.877399981,23.767328,90.353889
3866,38.66046094,-1.47239995,-1.83949995,-1.712299943,23.766612,90.353659
3867,38.67049375,-1.937799931,-2.227699995,-2.910499811,23.767721,90.354091
3868,38.68045469,-2.358500004,-3.073400021,-3.920599937,23.766712,90.353515
3869,38.69045469,-2.959699869,-4.223899841,-4.555999756,23.766652,90.35428
3870,38.70045469,-3.237900019,-4.842599869,-3.584699869,23.767313,90.353592
3871,38.71046094,-2.727299929,-4.292200089,-2.637899876,23.766883,90.353671
3872,38.72045313,-1.646600008,-3.777999878,-2.280900002,23.767836,90.354259
3873,38.73045469,-1.571699977,-3.481299877,-2.732699871,23.767028,90.353669
3874,38.74045469,-2.638099909,-3.41899991,-2.931399822,23.767693,90.354226
3875,38.75045156,-3.317899942,-3.423599958,-2.772699833,23.767229,90.35385
3876,38.76045938,-2.862699986,-2.974699974,-2.138299942,23.767618,90.353423
3877,38.77045156,-1.750199914,-2.132799864,-1.109799981,23.767633,90.354663
3878,38.78045469,-0.047799997,-1.602699995,-0.413899988,23.7671,90.353991
3879,38.79045469,0.745399952,-1.039299965,0.52759999,23.767127,90.353977
3880,38.80049375,0.978699982,-0.715999961,0.939399958,23.766591,90.353473
3881,38.81045781,1.13349998,-0.643000007,0.136500001,23.767059,90.353934
3882,38.82045469,1.146099925,-0.769899964,-0.975399971,23.767735,90.354141
3883,38.83045469,0.81949997,-0.657999992,-1.995700002,23.767177,90.354684
3884,38.84049688,0.217799991,-0.205299988,-3.0151999,23.767266,90.353755
3885,38.85045312,-0.461400002,0.366599977,-3.692299843,23.766933,90.352951
3886,38.86045625,-0.926699996,0.986399949,-4.593400002,23.767162,90.353555
3887,38.87049531,-1.138100028,1.474999905,-5.826900005,23.766571,90.353856
3888,38.88045312,-0.927399993,1.940299988,-6.646499634,23.767091,90.354154
3889,38.89045469,-0.701799989,2.628900051,-4.98210001,23.766506,90.353451
3890,38.90045313,-0.743299961,3.228199959,-1.347100019,23.767127,90.354631
3891,38.9105,-0.163900003,3.488199949,1.325599909,23.768007,90.353735
3892,38.92045469,1.555699944,2.931999922,1.221400023,23.767394,90.353495
3893,38.93045469,3.405299902,1.685899973,-0.33129999,23.767302,90.353502
3894,38.94045469,4.191699982,0.465399981,-1.611699939,23.767287,90.35381
3895,38.95049688,4.371900082,0.327800006,-1.299700022,23.767459,90.354066
3896,38.96045469,4.195699692,1.506599903,2.037099838,23.767037,90.353823
3897,38.97045156,3.239499807,2.660099983,5.199500084,23.766928,90.354175
3898,38.98045469,1.861699939,3.007699966,4.699500084,23.76716,90.353888
3899,38.99049531,0.465399981,2.800199986,2.226599932,23.767378,90.353791
3900,39.00045469,-0.98939997,2.655999899,-0.141199991,23.768011,90.354182
3901,39.01045625,-2.773099899,2.848599911,-0.986899972,23.767283,90.35381
3902,39.02045469,-3.482699871,2.342599869,-0.096499994,23.767877,90.353194
3903,39.03045312,-2.020499945,0.879399955,0.560699999,23.767541,90.353253
3904,39.04045156,0.137400001,0.246299997,-0.170699999,23.767466,90.354202
3905,39.05045469,2.146199942,1.600600004,-0.382999986,23.766777,90.353369
3906,39.06046563,3.819399834,3.760900021,1.412400007,23.767422,90.353255
3907,39.07045312,3.421399832,5.448699951,4.041500092,23.767145,90.353932
3908,39.08045469,2.158900023,5.342099667,4.451999664,23.767605,90.353861
3909,39.09045469,1.651600003,3.40019989,3.721299887,23.767335,90.353907
3910,39.10045312,1.397799969,1.933099985,2.951900005,23.767244,90.353847
3911,39.11046406,0.985799968,1.159600019,2.636299849,23.767209,90.353869
3912,39.12045313,0.181500003,0.737899959,1.985699892,23.76695,90.353453
3913,39.13045312,-0.427699983,0.158999994,0.419999987,23.767017,90.354357
3914,39.14045312,-0.454899996,-0.510199964,-0.593699992,23.76661,90.353328
3915,39.15045469,0.0572,-0.949499965,-1.235099912,23.766697,90.353445
3916,39.16045625,0.408499986,-0.748199999,-2.083499908,23.767179,90.354557
3917,39.17045469,0.436699986,0.047499999,-3.306699991,23.767748,90.353608
3918,39.18045625,0.49149999,1.159699917,-3.852099895,23.767488,90.354374
3919,39.19045469,0.359099984,2.308099985,-2.523799896,23.767242,90.353309
3920,39.20045312,0.463799983,3.295499802,0.367699981,23.76769,90.353132
3921,39.21049844,0.728699982,3.723199844,3.250200033,23.767289,90.353974
3922,39.22045469,1.118299961,3.55099988,4.419799805,23.767282,90.353863
3923,39.23045156,1.302399993,2.929499865,3.134899855,23.767243,90.35382
3924,39.24045469,1.370100021,2.099799871,0.861099958,23.766715,90.353789
3925,39.25045469,1.425300002,1.592499971,-1.083400011,23.766969,90.353728
3926,39.26050781,2.02519989,0.964100003,-2.223799944,23.766975,90.353404
3927,39.27045312,1.942299962,0.4745,-2.452899933,23.766785,90.354139
3928,39.28045625,1.538999915,-0.132499993,-1.382300019,23.767478,90.353639
3929,39.29045156,1.74729991,-0.787599981,0.24409999,23.767389,90.353854
3930,39.30049531,1.967399955,-0.903299987,0.857299983,23.766796,90.354585
3931,39.31045625,1.628299952,-0.363700002,0.485799998,23.767173,90.353996
3932,39.32045469,1.13169992,0.345799983,-0.129999995,23.767272,90.353809
3933,39.33045469,0.9903,0.462899983,-0.127299994,23.767619,90.354568
3934,39.34049688,0.5977,0.088199995,-0.602599978,23.767161,90.353323
3935,39.35045469,0.299400002,-0.270799995,-1.92839992,23.767453,90.3546
3936,39.36045938,0.331900001,-0.500999987,-3.024600029,23.767858,90.353387
3937,39.37045469,-0.402399987,-0.236699998,-3.229899883,23.766557,90.35365
3938,39.38049688,-1.199100018,0.19659999,-2.482499838,23.767432,90.35377
3939,39.39045469,-1.304999948,0.790299952,-2.030699968,23.76725,90.353015
3940,39.40045313,-0.800700009,1.165499926,-2.75999999,23.767803,90.353307
3941,39.41045938,-0.070599996,1.058599949,-3.309999943,23.767275,90.353712
3942,39.42045312,-0.078199998,0.699199975,-2.933599949,23.767721,90.353098
3943,39.43049688,-0.875999987,-0.054099999,-2.777199984,23.767164,90.353771
3944,39.44045313,-2.103999853,-1.358899951,-2.775499821,23.766967,90.353354
3945,39.45045156,-2.717599869,-2.678299904,-2.47239995,23.766523,90.35396
3946,39.4604625,-2.108399868,-3.005199909,-0.588400006,23.766993,90.353592
3947,39.47045469,-1.230000019,-2.212100029,1.82949996,23.767348,90.353394
3948,39.48045313,-0.148699999,-1.233799934,2.052599907,23.767324,90.353813
3949,39.49045469,0.241899997,-0.657099962,1.104200006,23.767316,90.35384
3950,39.50045156,-0.489299983,-0.974999964,0.113299996,23.767287,90.353746
3951,39.51046094,-1.328099966,-1.798699975,-1.440099955,23.766889,90.354248
3952,39.52045312,-1.975699902,-1.93900001,-3.294499874,23.767774,90.354158
3953,39.53045469,-2.471199989,-2.072399855,-5.508199692,23.767451,90.35376
3954,39.54045313,-2.687000036,-2.796499968,-5.545799732,23.767081,90.352983
3955,39.55045469,-2.720499992,-3.932999849,-4.361499786,23.767584,90.353709
3956,39.56045781,-2.545300007,-4.806499958,-3.404799938,23.766874,90.3541
3957,39.57045312,-2.326099873,-5.211800098,-3.32949996,23.766864,90.354447
3958,39.58045469,-2.335700035,-5.10529995,-3.034399986,23.766667,90.354076
3959,39.59049688,-2.070999861,-4.784899712,-2.851500034,23.767502,90.353098
3960,39.60045469,-1.592700005,-4.100299835,-2.638599873,23.767257,90.353804
3961,39.61046094,-0.762199998,-2.858799934,-2.818699837,23.7672,90.353851
3962,39.62045313,-0.305500001,-1.899099946,-2.108199835,23.767607,90.353811
3963,39.63045469,-0.307699978,-1.389899969,-1.269299984,23.767357,90.354084
3964,39.64049531,0.418300003,-0.818699956,-0.173500001,23.767076,90.353671
3965,39.65045156,1.273000002,0.346899986,0.656599999,23.767434,90.354017
3966,39.66045938,2.168499947,1.281099916,0.809099972,23.767395,90.353286
3967,39.67045469,2.77339983,1.896699905,-0.4824,23.767242,90.353797
3968,39.68049375,2.328299999,2.606699944,-1.992599964,23.767093,90.353984
3969,39.69045313,1.143000007,3.089999914,-3.360800028,23.767163,90.354721
3970,39.70045469,-0.174199998,3.166999817,-5.114999771,23.767284,90.354236
3971,39.7105,-1.52549994,2.812999964,-5.902400017,23.767421,90.353712
3972,39.72045156,-2.51429987,2.101099968,-6.312599659,23.767321,90.35374
3973,39.73045469,-2.980700016,1.314800024,-5.172499657,23.768132,90.353752
3974,39.74045469,-2.498999834,0.393099994,-2.712100029,23.767755,90.353267
3975,39.75045469,-1.126899958,-0.423999995,-0.381699979,23.767454,90.354177
3976,39.7605,1.042500019,-0.738799989,0.501199961,23.766409,90.353835
3977,39.77045156,3.522300005,-0.696399987,-0.0061,23.767152,90.353367
3978,39.78045625,4.837999821,-0.446799994,-0.583899975,23.76698,90.353195
3979,39.79045469,4.352799892,0.32069999,-1.003399968,23.7673,90.354104
3980,39.80049688,3.003199816,1.066599965,-0.807999968,23.767005,90.35419
3981,39.81045781,0.549799979,2.178599834,0.668500006,23.767694,90.353692
3982,39.82045312,-2.099799871,3.116899967,3.986499786,23.766617,90.353403
3983,39.83045156,-2.306299925,4.194900036,6.133499622,23.766769,90.354667
3984,39.84045469,2.777400017,6.289099693,6.644000053,23.767255,90.353845
3985,39.85049375,7.41960001,8.926400185,6.541100025,23.766939,90.354756
3986,39.86045781,7.278100014,10.66419983,6.346999645,23.767103,90.354366
3987,39.87045313,4.045599937,9.598799706,5.238199711,23.767308,90.353909
3988,39.88045625,0.387899995,6.879999638,3.082000017,23.767027,90.353251
3989,39.89045469,-1.65199995,4.331099987,1.220299959,23.767207,90.353743
3990,39.90045156,-1.96359992,1.988099933,-0.480099976,23.766939,90.353629
3991,39.91046562,-1.07949996,0.149099991,-2.051699877,23.767321,90.353608
3992,39.92045469,0.259799987,-0.934799969,-2.892599821,23.767289,90.353393
3993,39.93045156,1.386399984,-1.623299956,-3.066099882,23.767469,90.354095
3994,39.94045313,1.476199985,-2.164799929,-1.874599934,23.766927,90.354207
3995,39.95045469,0.75059998,-2.346400023,0.025699999,23.767376,90.353772
3996,39.96045781,0.308999986,-2.671499968,1.497200012,23.767964,90.354149
3997,39.97045313,0.215899989,-3.115999937,2.155400038,23.766499,90.353358
